tx_id,date_time,from,to,eth_price,punk_id,punk_skin_tone,punk_skin_tone_color
2421,2020-01-01 01:01:06,2255,4413,1.75,3256,Albino,#F2DC5D
2422,2020-01-01 01:01:10,4939,2416,0.5,7826,Dark,#A4031F
2423,2020-01-01 01:01:25,4939,2416,0.5,6444,Albino,#F2DC5D
2424,2020-01-01 01:01:55,170,2416,0.79,2269,Medium,#DB9065
2425,2020-01-01 02:01:24,261,3037,0.44,6160,Light,#F2A359
2426,2020-01-01 05:01:27,227,2241,1.0,6498,Medium,#DB9065
2427,2020-01-01 05:01:30,4939,2416,0.7,2227,Albino,#F2DC5D
2428,2020-01-01 12:01:50,4939,261,0.75,5860,Medium,#DB9065
2429,2020-01-01 13:01:30,4939,261,0.6,9561,Dark,#A4031F
2430,2020-01-01 14:01:24,261,1206,0.42,6580,Albino,#F2DC5D
2431,2020-01-01 16:01:07,4939,1102,0.6,7158,Medium,#DB9065
2432,2020-01-01 16:01:23,261,1102,0.42,6762,Dark,#A4031F
2433,2020-01-01 19:01:22,3975,322,0.44,8715,Medium,#DB9065
2434,2020-01-02 12:01:54,802,560,1.0,2949,Light,#F2A359
2435,2020-01-02 17:01:31,5637,1102,0.42,2136,Medium,#DB9065
2436,2020-01-02 18:01:02,5464,3258,10.0,9955,Non-human,#8DFFCD
2437,2020-01-02 19:01:06,927,4413,0.7,4422,Dark,#A4031F
2438,2020-01-02 22:01:03,1206,3324,0.43,4484,Dark,#A4031F
2439,2020-01-02 22:01:40,3975,3324,0.44,1072,Light,#F2A359
2440,2020-01-03 00:01:04,325,3438,0.8,2729,Medium,#DB9065
2441,2020-01-03 00:01:09,802,3438,1.0,8981,Light,#F2A359
2442,2020-01-03 00:01:22,376,3438,1.27,7249,Dark,#A4031F
2443,2020-01-03 00:01:23,4939,3438,0.6,2581,Albino,#F2DC5D
2444,2020-01-03 00:01:46,4939,3438,0.65,8188,Medium,#DB9065
2445,2020-01-03 00:01:50,1102,3438,1.45,3317,Albino,#F2DC5D
2446,2020-01-03 00:01:50,1442,3438,1.99,6419,Light,#F2A359
2447,2020-01-03 00:01:53,376,3438,1.15,8803,Medium,#DB9065
2448,2020-01-03 00:01:57,4939,3438,1.0,3144,Dark,#A4031F
2449,2020-01-03 00:01:57,376,3438,1.1,3914,Dark,#A4031F
2450,2020-01-03 01:01:11,4939,4474,0.5,6609,Dark,#A4031F
2451,2020-01-03 02:01:08,1392,4413,5.0,706,Medium,#DB9065
2452,2020-01-03 20:01:22,4355,3998,1.0,1784,Light,#F2A359
2453,2020-01-03 21:01:12,5823,2260,0.6,8376,Light,#F2A359
2454,2020-01-03 21:01:13,1442,2260,0.5,6050,Light,#F2A359
2455,2020-01-03 21:01:31,4939,2260,0.6,3387,Dark,#A4031F
2456,2020-01-03 23:01:53,4939,560,0.6,2570,Medium,#DB9065
2457,2020-01-03 23:01:56,5341,13,0.6,9152,Light,#F2A359
2458,2020-01-04 00:01:25,1442,2241,0.5,8444,Dark,#A4031F
2459,2020-01-04 00:01:48,4939,2241,0.5,7094,Dark,#A4031F
2460,2020-01-04 00:01:49,927,2241,0.55,8829,Medium,#DB9065
2461,2020-01-04 01:01:00,927,2241,0.5,2235,Medium,#DB9065
2462,2020-01-04 01:01:03,543,2241,0.5,8343,Light,#F2A359
2463,2020-01-04 01:01:04,3975,2450,0.44,1052,Dark,#A4031F
2464,2020-01-04 01:01:07,4939,2241,0.5,7147,Albino,#F2DC5D
2465,2020-01-04 01:01:07,1442,2241,0.49,9436,Medium,#DB9065
2466,2020-01-04 01:01:13,927,2241,0.49,3067,Dark,#A4031F
2467,2020-01-04 01:01:14,261,2241,1.45,5860,Medium,#DB9065
2468,2020-01-04 01:01:15,4939,2241,0.65,4261,Medium,#DB9065
2469,2020-01-04 01:01:17,3655,2241,0.5,9564,Dark,#A4031F
2470,2020-01-04 01:01:23,2255,2241,0.75,4130,Albino,#F2DC5D
2471,2020-01-04 01:01:23,2255,2241,0.75,6728,Albino,#F2DC5D
2472,2020-01-04 01:01:26,4939,2241,0.5,5579,Albino,#F2DC5D
2473,2020-01-04 01:01:30,802,2241,1.5,8407,Light,#F2A359
2474,2020-01-04 01:01:31,4939,2241,0.75,4920,Medium,#DB9065
2475,2020-01-04 01:01:34,4939,2241,0.65,5883,Dark,#A4031F
2476,2020-01-04 01:01:34,927,2241,0.51,8385,Light,#F2A359
2477,2020-01-04 01:01:39,619,2241,0.5,4930,Light,#F2A359
2478,2020-01-04 01:01:40,927,2241,0.55,2984,Medium,#DB9065
2479,2020-01-04 01:01:43,4939,2241,0.65,5754,Albino,#F2DC5D
2480,2020-01-04 01:01:45,4939,2241,0.5,7876,Light,#F2A359
2481,2020-01-04 01:01:47,4939,2241,1.0,1797,Dark,#A4031F
2482,2020-01-04 01:01:50,4939,2241,0.6,6016,Dark,#A4031F
2483,2020-01-04 01:01:53,2915,2241,0.49,8424,Medium,#DB9065
2484,2020-01-04 01:01:53,1206,2241,0.45,1398,Medium,#DB9065
2485,2020-01-04 01:01:54,927,2241,0.5,3099,Light,#F2A359
2486,2020-01-04 02:01:28,3975,2735,0.44,4910,Albino,#F2DC5D
2487,2020-01-04 03:01:31,1442,2735,0.9,5321,Light,#F2A359
2488,2020-01-04 14:01:28,4939,261,0.525,6583,Medium,#DB9065
2489,2020-01-04 15:01:16,927,261,0.49,3166,Dark,#A4031F
2490,2020-01-04 15:01:17,927,261,0.55,5592,Medium,#DB9065
2491,2020-01-04 15:01:27,927,261,0.55,4340,Dark,#A4031F
2492,2020-01-04 15:01:33,3286,2048,0.48,7472,Medium,#DB9065
